0.03  5.89542  6.57589  7.70905  -0.59734  102.972  0  0
0.03  5.9875  6.66353  7.599  -0.480679  102.99  0  0
0.03  6.06763  6.72345  7.52344  -0.364711  103.002  0  0
0.03  6.13549  6.76135  7.47602  -0.257977  103.008  0  0
0.03  6.1908  6.78253  7.44959  -0.166787  103.01  0  0
0.03  6.23331  6.79254  7.43706  -0.0949852  103.011  0  0
0.03  6.26286  6.79617  7.43242  -0.0445709  103.012  0  0
0.03  6.27932  6.79702  7.4313  -0.0163861  103.012  0  0
0.04  0.00386099  6.81107  8.33998  -0.00453156  100.091  0  0
0.04  0.0203256  6.81064  8.34041  0.0259397  100.091  0  0
0.04  0.0498741  6.80763  8.34412  0.0804963  100.091  0  0
0.04  0.0923892  6.79828  8.35598  0.15831  100.091  0  0
0.04  0.147693  6.77752  8.38276  0.257257  100.09  0  0
0.04  0.215555  6.73954  8.43237  0.373206  100.086  0  0
0.04  0.295689  6.67874  8.51286  0.49921  100.075  0  0
0.04  0.38776  6.58947  8.63119  0.626003  100.058  0  0
0.04  0.491382  6.46748  8.79186  0.741409  100.038  0  0
0.04  0.606119  6.31221  8.99503  0.830483  100.014  0  0
0.04  0.731491  6.12797  9.23467  0.876826  99.99  0  0
0.04  0.866972  5.92519  9.49722  0.865247  99.9658  0  0
0.04  1.01199  5.72025  9.76172  0.784352  99.9428  0  0
0.04  1.16595  5.53423  10.0013  0.629607  99.9228  0  0
0.04  1.32819  5.3909  10.1857  0.405882  99.9076  0  0
0.04  1.49803  5.31334  10.2856  0.129168  99.8995  0  0
0.04  1.67477  5.31994  10.278  -0.17321  99.8982  0  0
0.04  1.85767  5.41943  10.151  -0.464708  99.9065  0  0
0.04  2.04594  5.60761  9.90971  -0.703852  99.925  0  0
0.04  2.23882  5.86501  9.578  -0.850784  99.9541  0  0
0.04  2.43548  6.1577  9.19856  -0.874843  99.9911  0  0
0.04  2.6351  6.44041  8.8287  -0.762294  100.034  0  0
0.04  2.83684  6.6654  8.53105  -0.522168  100.075  0  0
0.04  3.03987  6.79464  8.3623  -0.185589  100.089  0  0
0.04  3.24332  6.79609  8.36248  0.188889  100.084  0  0
0.04  3.44634  6.67008  8.5317  0.525451  100.059  0  0
0.04  3.64809  6.44504  8.83087  0.766234  100.016  0  0
0.04  3.84771  6.16176  9.20251  0.879054  99.9731  0  0
0.04  4.04437  5.8693  9.58344  0.855269  99.9347  0  0
0.04  4.23724  5.61248  9.9167  0.70934  99.9025  0  0
0.04  4.42552  5.42416  10.1604  0.471789  99.8799  0  0
0.04  4.60841  5.32317  10.2907  0.181739  99.8686  0  0
0.04  4.78515  5.31385  10.3025  -0.12017  99.8675  0  0
0.04  4.955  5.38793  10.2067  -0.397843  99.875  0  0
0.04  5.11724  5.52779  10.0257  -0.624032  99.8909  0  0
0.04  5.27119  5.71091  9.78826  -0.782384  99.9133  0  0
0.04  5.41621  5.9139  9.5244  -0.86753  99.9396  0  0
0.04  5.55169  6.11587  9.261  -0.883522  99.9672  0  0
0.04  5.67707  6.30028  9.01932  -0.841337  99.9953  0  0
0.04  5.7918  6.45657  8.81319  -0.75588  100.022  0  0
0.04  5.89542  6.58001  8.6491  -0.643327  100.046  0  0
0.04  5.9875  6.67097  8.52721  -0.518792  100.066  0  0
0.04  6.06763  6.73344  8.44322  -0.394469  100.08  0  0
0.04  6.13549  6.77324  8.39033  -0.279617  100.086  0  0
0.04  6.1908  6.7956  8.36076  -0.181272  100.088  0  0
0.04  6.23331  6.80619  8.34669  -0.103744  100.09  0  0
0.04  6.26286  6.81004  8.34146  -0.0492795  100.09  0  0
0.04  6.27932  6.81096  8.34018  -0.0188245  100.091  0  0
0.05  0.00386099  6.81954  9.54125  -0.00550158  95.7247  0  0
0.05  0.0203256  6.81909  9.5417  0.0270468  95.725  0  0
0.05  0.0498741  6.81595  9.54567  0.0853248  95.7258  0  0
0.05  0.0923892  6.80614  9.55846  0.168448  95.7274  0  0
0.05  0.147693  6.78434  9.58738  0.274166  95.7298  0  0
0.05  0.215555  6.7444  9.641  0.398079  95.7324  0  0
0.05  0.295689  6.68044  9.72808  0.532772  95.7327  0  0
0.05  0.38776  6.58672  9.85613  0.668252  95.7313  0  0
0.05  0.491382  6.45919  10.0299  0.791389  95.731  0  0
0.05  0.606119  6.2979  10.2493  0.885983  95.7315  0  0
0.05  0.731491  6.10791  10.5074  0.934426  95.732  0  0
0.05  0.866972  5.9002  10.7894  0.920757  95.7317  0  0
0.05  1.01199  5.69154  11.0726  0.833352  95.7296  0  0
0.05  1.16595  5.50308  11.3284  0.668003  95.7262  0  0
0.05  1.32819  5.3584  11.525  0.430268  95.7222  0  0
0.05  1.49803  5.28018  11.6315  0.137064  95.7198  0  0
0.05  1.67477  5.28673  11.6236  -0.183215  95.7176  0  0
0.05  1.85767  5.38695  11.4888  -0.492543  95.7181  0  0
0.05  2.04594  5.57723  11.2315  -0.747492  95.7208  0  0
0.05  2.23882  5.83901  10.8766  -0.905451  95.7247  0  0
0.05  2.43548  6.13883  10.4691  -0.932968  95.7277  0  0
0.05  2.6351  6.43137  10.0701  -0.813999  95.7307  0  0
0.05  2.83684  6.66688  9.74803  -0.557466  95.7337  0  0
0.05  3.03987  6.80266  9.5655  -0.197624  95.7249  0  0
0.05  3.24332  6.80394  9.56592  0.202442  95.7204  0  0
0.05  3.44634  6.67117  9.74933  0.56207  95.7168  0  0
0.05  3.64809  6.43541  10.0733  0.818949  95.7117  0  0
0.05  3.84771  6.14187  10.4746  0.937945  95.7103  0  0
0.05  4.04437  5.84255  10.8839  0.910345  95.7053  0  0
0.05  4.23724  5.58197  11.2404  0.753323  95.6967  0  0
0.05  4.42552  5.392  11.5002  0.500154  95.6884  0  0
0.05  4.60841  5.29041  11.6389  0.192428  95.684  0  0
0.05  4.78515  5.28101  11.6515  -0.127377  95.6833  0  0
0.05  4.955  5.35546  11.5496  -0.421786  95.6853  0  0
0.05  5.11724  5.49637  11.3567  -0.662478  95.6907  0  0
0.05  5.27119  5.68174  11.103  -0.831916  95.6972  0  0
0.05  5.41621  5.88835  10.8203  -0.923962  95.7032  0  0
0.05  5.55169  6.0952  10.5372  -0.942419  95.7074  0  0
0.05  5.67707  6.2853  10.2767  -0.898515  95.7113  0  0
0.05  5.7918  6.44758  10.0539  -0.807922  95.7148  0  0
0.05  5.89542  6.57653  9.87633  -0.687967  95.719  0  0
0.05  5.9875  6.672  9.74425  -0.554967  95.7236  0  0
0.05  6.06763  6.73778  9.65321  -0.4221  95.7264  0  0
0.05  6.13549  6.77969  9.59588  -0.299369  95.7257  0  0
0.05  6.1908  6.80323  9.56383  -0.1943  95.7247  0  0
0.05  6.23331  6.81439  9.54857  -0.111479  95.7243  0  0
0.05  6.26286  6.81845  9.54288  -0.0532995  95.7244  0  0
0.05  6.27932  6.81942  9.54147  -0.0207687  95.7246  0  0
0.06  0.00386099  6.82463  10.821  -0.00628374  90.8351  0  0
0.06  0.0203256  6.82417  10.8214  0.0282197  90.8356  0  0
0.06  0.0498741  6.82089  10.8257  0.0900035  90.837  0  0
0.06  0.0923892  6.81063  10.8393  0.178138  90.8407  0  0
0.06  0.147693  6.78779  10.8701  0.290289  90.8479  0  0
0.06  0.215555  6.74585  10.9273  0.421858  90.8595  0  0
0.06  0.295689  6.67855  11.0205  0.565067  90.8747  0  0
0.06  0.38776  6.58003  11.1575  0.709217  90.8953  0  0
0.06  0.491382  6.44653  11.3435  0.840213  90.9234  0  0
0.06  0.606119  6.27885  11.5781  0.94053  90.957  0  0
0.06  0.731491  6.08295  11.8536  0.991291  90.9921  0  0
0.06  0.866972  5.87033  12.1539  0.975719  91.0251  0  0
0.06  1.01199  5.65815  12.4547  0.881958  91.0524  0  0
0.06  1.16595  5.46752  12.7258  0.706146  91.0726  0  0
0.06  1.32819  5.32175  12.9336  0.454548  91.0848  0  0
0.06  1.49803  5.243  13.0463  0.145016  91.0908  0  0
0.06  1.67477  5.24943  13.0383  -0.19303  91.0877  0  0
0.06  1.85767  5.35015  12.8961  -0.520097  91.077  0  0
0.06  2.04594  5.54224  12.624  -0.790788  91.0574  0  0
0.06  2.23882  5.80816  12.2473  -0.959621  91.0257  0  0
0.06  2.43548  6.11512  11.8132  -0.99032  90.981  0  0
0.06  2.6351  6.41797  11.3869  -0.864558  90.9275  0  0
0.06  2.83684  6.66481  11.042  -0.591438  90.8773  0  0
0.06  3.03987  6.8073  10.847  -0.209153  90.8384  0  0
0.06  3.24332  6.80841  10.8476  0.214982  90.834  0  0
0.06  3.44634  6.66864  11.0437  0.596943  90.8612  0  0
0.06  3.64809  6.42149  11.3908  0.870171  90.9092  0  0
0.06  3.84771  6.11722  11.8199  0.995891  90.9653  0  0
0.06  4.04437  5.81107  12.256  0.964901  91.0075  0  0
0.06  4.23724  5.54696  12.6343  0.797061  91.0326  0  0
0.06  4.42552  5.35558  12.9093  0.528408  91.0452  0  0
0.06  4.60841  5.25356  13.0558  0.203086  91.0509  0  0
0.06  4.78515  5.24409  13.0691  -0.134536  91.0508  0  0
0.06  4.955  5.31877  12.9615  -0.445597  91.045  0  0
0.06  5.11724  5.4605  12.7575  -0.700713  91.0353  0  0
0.06  5.27119  5.64791  12.4886  -0.881098  91.019  0  0
0.06  5.41621  5.85805  12.188  -0.979825  90.9958  0  0
0.06  5.55169  6.06979  11.8863  -1.00047  90.967  0  0
0.06  5.67707  6.26575  11.6081  -0.954556  90.9368  0  0
0.06  5.7918  6.43435  11.3698  -0.858568  90.9077  0  0
0.06  5.89542  6.56918  11.1796  -0.73105  90.8838  0  0
0.06  5.9875  6.6695  11.0381  -0.589555  90.8666  0  0
0.06  6.06763  6.73878  10.9407  -0.448271  90.8542  0  0
0.06  6.13549  6.78283  10.8794  -0.317935  90.8443  0  0
0.06  6.1908  6.80752  10.8451  -0.206461  90.8384  0  0
0.06  6.23331  6.81922  10.8288  -0.118634  90.8357  0  0
0.06  6.26286  6.82348  10.8227  -0.0569525  90.835  0  0
0.06  6.27932  6.8245  10.8212  -0.0224677  90.835  0  0
0.07  0.00386099  6.82605  12.1351  -0.00689197  85.5601  0  0
0.07  0.0203256  6.82556  12.1356  0.0294331  85.5607  0  0
0.07  0.0498741  6.82216  12.14  0.0944859  85.5629  0  0
0.07  0.0923892  6.81147  12.1544  0.187302  85.5691  0  0
0.07  0.147693  6.78763  12.1869  0.305497  85.5818  0  0
0.07  0.215555  6.7437  12.2474  0.444333  85.604  0  0
0.07  0.295689  6.67296  12.346  0.595759  85.6372  0  0
0.07  0.38776  6.56945  12.4914  0.748405  85.6841  0  0
0.07  0.491382  6.42978  12.6889  0.887217  85.7465  0  0
0.07  0.606119  6.25554  12.9378  0.993319  85.8199  0  0
0.07  0.731491  6.05367  13.2296  1.04655  85.8968  0  0
0.07  0.866972  5.83622  13.5471  1.02928  85.9703  0  0
0.07  1.01199  5.62068  13.8644  0.929427  86.0335  0  0
0.07  1.16595  5.42811  14.1497  0.74346  86.0826  0  0
0.07  1.32819  5.28146  14.3681  0.478358  86.1148  0  0
0.07  1.49803  5.20228  14.4865  0.15289  86.131  0  0
0.07  1.67477  5.20856  14.4784  -0.20254  86.1269  0  0
0.07  1.85767  5.3096  14.3295  -0.546987  86.1027  0  0
0.07  2.04594  5.50323  14.0435  -0.833094  86.0558  0  0
0.07  2.23882  5.7731  13.6462  -1.01246  85.9807  0  0
0.07  2.43548  6.08711  13.1872  -1.04602  85.8779  0  0
0.07  2.6351  6.4005  12.7351  -0.913263  85.7562  0  0
0.07  2.83684  6.6591  12.3691  -0.623719  85.6418  0  0
0.07  3.03987  6.80826  12.1628  -0.220065  85.5672  0  0
0.07  3.24332  6.80921  12.1634  0.226483  85.5631  0  0
0.07  3.44634  6.66241  12.371  0.629772  85.6273  0  0
0.07  3.64809  6.40356  12.7394  0.919248  85.7394  0  0
0.07  3.84771  6.08839  13.1947  1.05204  85.8649  0  0
0.07  4.04437  5.7755  13.6559  1.0181  85.9645  0  0
0.07  4.23724  5.50805  14.0548  0.839883  86.0312  0  0
0.07  4.42552  5.31546  14.344  0.556123  86.0697  0  0
0.07  4.60841  5.21311  14.4979  0.213548  86.0879  0  0
0.07  4.78515  5.20358  14.5119  -0.141554  86.0886  0  0
0.07  4.955  5.2784  14.3989  -0.468936  86.0732  0  0
0.07  5.11724  5.42077  14.1844  -0.738159  86.0447  0  0
0.07  5.27119  5.61006  13.9011  -0.929169  86.0003  0  0
0.07  5.41621  5.82361  13.5838  -1.03426  85.9416  0  0
0.07  5.55169  6.0402  13.2646  -1.05681  85.8726  0  0
0.07  5.67707  6.24208  12.9698  -1.00865  85.8008  0  0
0.07  5.7918  6.41715  12.7169  -0.907152  85.7322  0  0
0.07  5.89542  6.55805  12.515  -0.772079  85.6744  0  0
0.07  5.9875  6.66336  12.3649  -0.622224  85.6308  0  0
0.07  6.06763  6.73624  12.2616  -0.472783  85.5999  0  0
0.07  6.13549  6.78239  12.1968  -0.335201  85.5791  0  0
0.07  6.1908  6.80819  12.1606  -0.217695  85.5673  0  0
0.07  6.23331  6.8204  12.1434  -0.125185  85.5619  0  0
0.07  6.26286  6.82484  12.1369  -0.0602358  85.5603  0  0
0.07  6.27932  6.82591  12.1353  -0.0239301  85.56  0  0
0.08  0.00386099  6.82349  13.4395  -0.0073402  80.0379  0  0
0.08  0.0203256  6.82299  13.44  0.0306617  80.0386  0  0
0.08  0.0498741  6.81948  13.4446  0.0987257  80.0416  0  0
0.08  0.0923892  6.80837  13.4597  0.195862  80.0505  0  0
0.08  0.147693  6.78358  13.4937  0.31966  80.0692  0  0
0.08  0.215555  6.73772  13.5572  0.465295  80.103  0  0
0.08  0.295689  6.66358  13.6609  0.624514  80.1559  0  0
0.08  0.38776  6.55508  13.814  0.78532  80.2319  0  0
0.08  0.491382  6.40921  14.0221  0.931732  80.332  0  0
0.08  0.606119  6.22842  14.2844  1.04355  80.4495  0  0
0.08  0.731491  6.02065  14.5915  1.09933  80.5728  0  0
0.08  0.866972  5.79849  14.9251  1.0806  80.6914  0  0
0.08  1.01199  5.57976  15.2579  0.975016  80.7948  0  0
0.08  1.16595  5.38543  15.5564  0.779374  80.8764  0  0
0.08  1.32819  5.23806  15.7847  0.501332  80.9312  0  0
0.08  1.49803  5.15852  15.9085  0.160549  80.9591  0  0
0.08  1.67477  5.16461  15.9004  -0.211624  80.954  0  0
0.08  1.85767  5.26584  15.7452  -0.57283  80.9146  0  0
0.08  2.04594  5.46084  15.4461  -0.873762  80.837  0  0
0.08  2.23882  5.73446  15.0297  -1.06313  80.7132  0  0
0.08  2.43548  6.05539  14.5471  -1.0992  80.5455  0  0
0.08  2.6351  6.37928  14.071  -0.959407  80.3482  0  0
0.08  2.83684  6.64965  13.6853  -0.653943  80.1629  0  0
0.08  3.03987  6.80527  13.4688  -0.230248  80.0493  0  0
0.08  3.24332  6.80607  13.4694  0.236916  80.0456  0  0
0.08  3.44634  6.65241  13.6873  0.660259  80.1506  0  0
0.08  3.64809  6.38193  14.0753  0.965532  80.3335  0  0
0.08  3.84771  6.05594  14.5551  1.10553  80.5359  0  0
0.08  4.04437  5.73647  15.0399  1.06911  80.6997  0  0
0.08  4.23724  5.46584  15.4582  0.881118  80.8133  0  0
0.08  4.42552  5.27215  15.7607  0.582869  80.8812  0  0
0.08  4.60841  5.16957  15.9215  0.223646  80.9137  0  0
0.08  4.78515  5.15999  15.9361  -0.148338  80.9153  0  0
0.08  4.955  5.23487  15.8181  -0.49146  80.889  0  0
0.08  5.11724  5.37778  15.5938  -0.774238  80.8392  0  0
0.08  5.27119  5.56882  15.2971  -0.975369  80.7631  0  0
0.08  5.41621  5.78567  14.964  -1.08639  80.6643  0  0
0.08  5.55169  6.007  14.6284  -1.11054  80.5504  0  0
0.08  5.67707  6.21473  14.318  -1.06  80.4324  0  0
0.08  5.7918  6.39624  14.0515  -0.95301  80.3199  0  0
0.08  5.89542  6.5432  13.8387  -0.810558  80.2246  0  0
0.08  5.9875  6.6535  13.6807  -0.652641  80.1516  0  0
0.08  6.06763  6.72993  13.5721  -0.495435  80.1004  0  0
0.08  6.13549  6.77811  13.5041  -0.351055  80.0675  0  0
0.08  6.1908  6.80495  13.4662  -0.227946  80.0493  0  0
0.08  6.23331  6.81762  13.4482  -0.131108  80.041  0  0
0.08  6.26286  6.82223  13.4414  -0.0631466  80.0383  0  0
0.08  6.27932  6.82335  13.4398  -0.0251645  80.0378  0  0
0.09  0.00386099  6.81667  14.6902  -0.0076424  74.4065  0  0
0.09  0.0203256  6.81615  14.6907  0.0318801  74.4073  0  0
0.09  0.0498741  6.81253  14.6955  0.102677  74.4112  0  0
0.09  0.0923892  6.80106  14.7112  0.203738  74.4227  0  0
0.09  0.147693  6.77538  14.7466  0.332649  74.4475  0  0
0.09  0.215555  6.72771  14.8128  0.484532  74.4932  0  0
0.09  0.295689  6.6503  14.9211  0.650997  74.5666  0  0
0.09  0.38776  6.53699  15.0813  0.819468  74.6726  0  0
0.09  0.491382  6.38512  15.2993  0.973094  74.8118  0  0
0.09  0.606119  6.19798  15.5741  1.09041  74.975  0  0
0.09  0.731491  5.98449  15.8955  1.14876  75.1468  0  0
0.09  0.866972  5.75779  16.2442  1.12883  75.3127  0  0
0.09  1.01199  5.53602  16.5915  1.01798  75.4585  0  0
0.09  1.16595  5.34006  16.9024  0.813313  75.5746  0  0
0.09  1.32819  5.19207  17.1398  0.523103  75.6535  0  0
0.09  1.49803  5.11221  17.2687  0.167859  75.6938  0  0
0.09  1.67477  5.11809  17.2605  -0.220167  75.6877  0  0
0.09  1.85767  5.21942  17.0995  -0.597242  75.6322  0  0
0.09  2.04594  5.41568  16.7883  -0.912147  75.5219  0  0
0.09  2.23882  5.69289  16.3538  -1.11081  75.3467  0  0
0.09  2.43548  6.0205  15.8493  -1.14897  75.1109  0  0
0.09  2.6351  6.35459  15.3507  -1.00228  74.8347  0  0
0.09  2.83684  6.63636  14.9467  -0.681746  74.5761  0  0
0.09  3.03987  6.79806  14.7209  -0.239591  74.4224  0  0
0.09  3.24332  6.7987  14.7215  0.246253  74.4192  0  0
0.09  3.44634  6.63855  14.9487  0.688106  74.5664  0  0
0.09  3.64809  6.3569  15.3549  1.00837  74.8227  0  0
0.09  3.84771  6.02044  15.8575  1.1555  75.1051  0  0
0.09  4.04437  5.69461  16.3644  1.1171  75.3363  0  0
0.09  4.23724  5.42092  16.8009  0.920097  75.4997  0  0
0.09  4.42552  5.22621  17.1159  0.608217  75.599  0  0
0.09  4.60841  5.12342  17.2831  0.233214  75.6468  0  0
0.09  4.78515  5.1138  17.2983  -0.154793  75.6495  0  0
0.09  4.955  5.18872  17.1755  -0.512827  75.6115  0  0
0.09  5.11724  5.33211  16.9421  -0.808374  75.5389  0  0
0.09  5.27119  5.52483  16.6327  -1.01894  75.429  0  0
0.09  5.41621  5.74485  16.2848  -1.13537  75.288  0  0
0.09  5.55169  5.97076  15.9339  -1.1608  75.1269  0  0
