0.01  0  6.07062   0  6.46261  0  1.56515e-05   0  108.255  0  0   0  0  0
0.01  1  -2.20838e-05   8.12411e-05  2.89249e-05  -0.0011427  -0.000616955   -5.80828e-05  -0.000181413  0.00260937  0   0  0  0
0.01  2  0.348434   0.0021241  -0.364193  -0.00209776  -0.00207972   0.357205  0.0156786  -0.000462977  0   0  0  0
0.01  3  -4.65252e-06   0.000108024  2.98712e-05  -0.000148072  -0.000150158   -2.04084e-05  -4.9711e-05  0.000185331  0   0  0  0
0.02  0  6.0641   0  7.40202  0  -6.03862e-05   0  105.583  0  0   0  0  0
0.02  1  -6.16229e-05   0.000196944  -0.000116138  -0.00232898  -0.00123695   -0.000107145  0.000107315  0.00439253  0   0  0  0
0.02  2  0.35747   0.00212417  -0.406396  -0.00235002  -0.00215493   0.385546  0.0311484  -0.000145222  0   0  0  0
0.02  3  -5.13084e-05   0.000309568  0.000132776  -0.000372243  -0.000407781   -0.000108608  -7.21935e-05  0.000248496  0   0  0  0
0.03  0  6.05758   0  8.34143  0  -0.000136424   0  102.91  0  0   0  0  0
0.03  1  -0.000101162   0.000312647  -0.0002612  -0.00351526  -0.00185694   -0.000156207  0.000396043  0.00617569  0   0  0  0
0.03  2  0.366505   0.00212423  -0.448599  -0.00260228  -0.00223013   0.413887  0.0466183  0.000172532  0   0  0  0
0.03  3  -9.79643e-05   0.000511113  0.00023568  -0.000596414  -0.000665405   -0.000196807  -9.46761e-05  0.000311661  0   0  0  0
0.04  0  6.04935   0  9.33871  0  -0.000213392   0  99.9773  0  0   0  0  0
0.04  1  -0.000140752   0.000422899  -0.000405239  -0.00464497  -0.00244724   -0.000198515  0.000646217  0.00778586  0   0  0  0
0.04  2  0.375745   0.00212477  -0.489937  -0.00285742  -0.00231917   0.442366  0.0520213  0.000472  0   0  0  0
0.04  3  -0.000144808   0.000705964  0.000336032  -0.000799775  -0.00090171   -0.000283377  -9.49078e-05  0.000313205  0   0  0  0
0.05  0  6.03199   0  10.6174  0  -0.000293522   0  95.7156  0  0   0  0  0
0.05  1  -0.000180349   0.000503492  -0.000543209  -0.00547458  -0.00287928   -0.000205816  0.000695749  0.00848996  0   0  0  0
0.05  2  0.385942   0.00212733  -0.526583  -0.00312194  -0.0024766   0.471256  0.00609728  0.000673533  0   0  0  0
0.05  3  -0.000192355   0.000864331  0.000423691  -0.000893638  -0.00102624   -0.000361173  1.7841e-05  2.40741e-06  0   0  0  0
0.06  0  6.01042   0  11.9692  0  -0.000371419   0  90.9723  0  0   0  0  0
0.06  1  -0.000219415   0.000569273  -0.000677151  -0.00617002  -0.0032389   -0.00019916  0.000663523  0.00881266  0   0  0  0
0.06  2  0.396322   0.00212979  -0.560923  -0.00337853  -0.00265437   0.499669  -0.0585115  0.000829358  0   0  0  0
0.06  3  -0.000239616   0.00100436  0.000507412  -0.000940356  -0.00110347   -0.000434781  0.000170717  -0.000418162  0   0  0  0
0.07  0  5.98498   0  13.3503  0  -0.000444806   0  85.8742  0  0   0  0  0
0.07  1  -0.000257636   0.000620704  -0.000806577  -0.00674514  -0.00353245   -0.000181151  0.000563437  0.00880958  0   0  0  0
0.07  2  0.406694   0.0021315  -0.593055  -0.00361966  -0.00284332   0.527199  -0.136945  0.000942865  0   0  0  0
0.07  3  -0.000286206   0.00112656  0.000588793  -0.00094604  -0.00114013   -0.000504448  0.000352437  -0.000916633  0   0  0  0
0.08  0  5.956   0  14.7171  0  -0.000511404   0  80.5483  0  0   0  0  0
0.08  1  -0.000294697   0.000658246  -0.000930999  -0.00721376  -0.00376624   -0.000154393  0.000409389  0.00853634  0   0  0  0
0.08  2  0.416871   0.00213177  -0.623071  -0.00383781  -0.00303432   0.553443  -0.224345  0.00101744  0   0  0  0
0.08  3  -0.000331742   0.00123142  0.000669436  -0.000916798  -0.00114293   -0.000570423  0.000551719  -0.00146113  0   0  0  0
0.09  0  5.92382   0  16.0255  0  -0.000568935   0  75.1214  0  0   0  0  0
0.09  1  -0.000330285   0.00068236  -0.00104993  -0.00758972  -0.00394661   -0.00012149  0.000215277  0.00804859  0   0  0  0
0.09  2  0.426664   0.00212995  -0.651067  -0.00402545  -0.00321822   0.577995  -0.315851  0.00105649  0   0  0  0
0.09  3  -0.00037584   0.00131943  0.00075094  -0.000858737  -0.0011186   -0.000632955  0.00075728  -0.00201979  0   0  0  0
0.1  0  5.88932   0  16.9523  0  -0.000596656   0  70.3355  0  0   0  0  0
0.1  1  -0.000361417   0.000688972  -0.00115881  -0.00792877  -0.00409225   -9.79688e-05  5.34048e-05  0.00760374  0   0  0  0
0.1  2  0.434688   0.00212012  -0.677025  -0.00411775  -0.00332892   0.597214  -0.380446  0.00106095  0   0  0  0
0.1  3  -0.000415469   0.00138566  0.000849413  -0.000799297  -0.00109984   -0.000693383  0.000893206  -0.00237317  0   0  0  0
0.11  0  5.85261   0  17.5783  0  -0.000600524   0  66.0432  0  0   0  0  0
0.11  1  -0.00038897   0.000680567  -0.00125897  -0.00822606  -0.00420398   -8.06704e-05  -8.83812e-05  0.00716742  0   0  0  0
0.11  2  0.441288   0.00210396  -0.70109  -0.00413273  -0.00338267   0.612139  -0.424937  0.00103531  0   0  0  0
0.11  3  -0.000451426   0.00143303  0.000959983  -0.000735072  -0.00108179   -0.000751469  0.000977043  -0.00257304  0   0  0  0
0.12  0  5.81363   0  18.0593  0  -0.000591435   0  61.9328  0  0   0  0  0
0.12  1  -0.000414535   0.000660839  -0.00135283  -0.00846551  -0.0042793   -6.298e-05  -0.000237849  0.00665129  0   0  0  0
0.12  2  0.447129   0.00208451  -0.723439  -0.00410378  -0.00341097   0.624671  -0.463126  0.000984686  0   0  0  0
0.12  3  -0.000485215   0.00146592  0.0010739  -0.000656953  -0.00105263   -0.000806684  0.00104362  -0.00272138  0   0  0  0
0.13  0  5.77263   0  18.4074  0  -0.000570794   0  58.0085  0  0   0  0  0
0.13  1  -0.000438331   0.000631155  -0.00144069  -0.00865261  -0.00432209   -4.49246e-05  -0.000392749  0.00607072  0   0  0  0
0.13  2  0.452261   0.00206215  -0.744189  -0.00403479  -0.00341603   0.635052  -0.495371  0.000912966  0   0  0  0
0.13  3  -0.000516979   0.00148593  0.00118988  -0.000566795  -0.00101389   -0.000859059  0.00109453  -0.0028237  0   0  0  0
0.14  0  5.72983   0  18.6345  0  -0.000540003   0  54.2746  0  0   0  0  0
0.14  1  -0.000460577   0.000592878  -0.00152288  -0.00879283  -0.00433621   -2.65314e-05  -0.000550833  0.0054411  0   0  0  0
0.14  2  0.456733   0.00203723  -0.763457  -0.00392967  -0.00340007   0.643522  -0.522029  0.000824022  0   0  0  0
0.14  3  -0.000546862   0.00149463  0.00130662  -0.000466452  -0.000967107   -0.000908624  0.0011314  -0.00288556  0   0  0  0
0.15  0  5.68548   0  18.7526  0  -0.000500469   0  50.7355  0  0   0  0  0
0.15  1  -0.000481492   0.000547376  -0.00159973  -0.00889165  -0.00432552   -7.82737e-06  -0.00070985  0.00477779  0   0  0  0
0.15  2  0.460597   0.00201014  -0.781361  -0.00379234  -0.00336531   0.65032  -0.543457  0.000721732  0   0  0  0
0.15  3  -0.000575007   0.00149361  0.00142284  -0.000357778  -0.000913826   -0.00095541  0.00115583  -0.00291249  0   0  0  0
0.16  0  5.6398   0  18.7739  0  -0.000453596   0  47.3953  0  0   0  0  0
0.16  1  -0.000501294   0.000496012  -0.00167155  -0.00895455  -0.00429389   1.11605e-05  -0.000867552  0.00409618  0   0  0  0
0.16  2  0.463901   0.00198124  -0.798019  -0.00362671  -0.00331396   0.655687  -0.560014  0.000609971  0   0  0  0
0.16  3  -0.000601559   0.00148447  0.00153723  -0.000242627  -0.000855582   -0.000999448  0.00116942  -0.00291004  0   0  0  0
0.17  0  5.59303   0  18.7102  0  -0.000400789   0  44.2585  0  0   0  0  0
0.17  1  -0.000520204   0.000440152  -0.00173866  -0.008987  -0.00424519   3.04052e-05  -0.00102169  0.00341165  0   0  0  0
0.17  2  0.466696   0.00195089  -0.813548  -0.00343667  -0.00324823   0.659863  -0.572055  0.000492615  0   0  0  0
0.17  3  -0.00062666   0.00146878  0.00164852  -0.000122853  -0.000793913   -0.00104077  0.00117379  -0.00288374  0   0  0  0
0.18  0  5.54665   0  18.6258  0  -0.000351788   0  41.4591  0  0   0  0  0
0.18  1  -0.000540416   0.000390221  -0.00180321  -0.00903264  -0.00420845   4.99209e-05  -0.00114991  0.00287226  0   0  0  0
0.18  2  0.469213   0.00192181  -0.828851  -0.00324331  -0.00318104   0.664689  -0.580338  0.000406093  0   0  0  0
0.18  3  -0.000651341   0.00145867  0.00174492  -1.19198e-05  -0.000741609   -0.00107944  0.00117993  -0.00287535  0   0  0  0
0.19  0  5.50073   0  18.5261  0  -0.00030695   0  38.9851  0  0   0  0  0
0.19  1  -0.000561901   0.000346442  -0.00186527  -0.00909212  -0.00418437   6.96754e-05  -0.0012525  0.00247666  0   0  0  0
0.19  2  0.471479   0.00189406  -0.843945  -0.00304839  -0.00311327   0.670204  -0.585169  0.000350179  0   0  0  0
0.19  3  -0.000675634   0.0014544  0.00182648  8.97809e-05  -0.000698792   -0.00111548  0.00118825  -0.00288586  0   0  0  0
0.2  0  5.45432   0  18.3732  0  -0.000259698   0  36.7165  0  0   0  0  0
0.2  1  -0.000582986   0.000301512  -0.00192345  -0.00913443  -0.00415272   8.96022e-05  -0.00134644  0.00211326  0   0  0  0
0.2  2  0.473371   0.00186579  -0.858198  -0.00283937  -0.00303688   0.675116  -0.586525  0.000297598  0   0  0  0
0.2  3  -0.000698834   0.00144748  0.00190191  0.000191505  -0.000656228   -0.00114889  0.0011914  -0.00288615  0   0  0  0
0.21  0  5.4075   0  18.1725  0  -0.000210387   0  34.6412  0  0   0  0  0
0.21  1  -0.00060364   0.000255652  -0.00197783  -0.00916022  -0.00411419   0.000109669  -0.00143203  0.00178071  0   0  0  0
0.21  2  0.474915   0.00183707  -0.871629  -0.00261798  -0.00295274   0.679462  -0.584713  0.000248124  0   0  0  0
0.21  3  -0.000720974   0.00143814  0.00197125  0.000292863  -0.000614037   -0.00117971  0.00118978  -0.00287717  0   0  0  0
0.22  0  5.36033   0  17.9295  0  -0.00015937   0  32.7471  0  0   0  0  0
0.22  1  -0.000623832   0.000209088  -0.00202851  -0.00917016  -0.00406948   0.000129844  -0.00150954  0.00147766  0   0  0  0
0.22  2  0.47614   0.00180797  -0.884257  -0.00238598  -0.00286172   0.683281  -0.580041  0.000201528  0   0  0  0
0.22  3  -0.000742084   0.00142665  0.00203453  0.000393463  -0.000572337   -0.00120795  0.00118384  -0.00285991  0   0  0  0
0.23  0  5.31291   0  17.6495  0  -0.000107001   0  31.0221  0  0   0  0  0
0.23  1  -0.000643533   0.000162042  -0.00207557  -0.00916493  -0.00401928   0.000150094  -0.00157926  0.00120277  0   0  0  0
0.23  2  0.477073   0.00177857  -0.8961  -0.00214509  -0.00276469   0.686611  -0.572817  0.000157584  0   0  0  0
0.23  3  -0.000762199   0.00141327  0.00209176  0.000492914  -0.000531249   -0.00123364  0.001174  -0.00283535  0   0  0  0
0.24  0  5.2653   0  17.338  0  -5.36333e-05   0  29.4542  0  0   0  0  0
0.24  1  -0.000662712   0.000114737  -0.00211911  -0.00914519  -0.00396428   0.000170388  -0.00164147  0.000954691  0   0  0  0
0.24  2  0.47774   0.00174895  -0.907177  -0.00189708  -0.00266251   0.689491  -0.563346  0.000116066  0   0  0  0
0.24  3  -0.000781348   0.00139825  0.00214297  0.000590827  -0.000490891   -0.00125682  0.00116067  -0.00280445  0   0  0  0
0.25  0  5.21759   0  17.0004  0  3.79613e-07   0  28.0312  0  0   0  0  0
0.25  1  -0.000681339   6.73965e-05  -0.00215923  -0.00911161  -0.00390517   0.000190694  -0.00169647  0.000732071  0   0  0  0
0.25  2  0.47817   0.00171918  -0.917508  -0.00164367  -0.00255606   0.691958  -0.551938  7.67467e-05  0   0  0  0
0.25  3  -0.000799566   0.00138185  0.00218821  0.000686809  -0.000451382   -0.00127751  0.00114429  -0.0027682  0   0  0  0
0.26  0  5.16985   0  16.6423  0  5.46841e-05   0  26.7412  0  0   0  0  0
0.26  1  -0.000699383   2.02444e-05  -0.00219601  -0.00906485  -0.00384265   0.000210978  -0.00174453  0.000533564  0   0  0  0
0.26  2  0.478388   0.00168934  -0.927109  -0.0013866  -0.00244619   0.694051  -0.5389  3.93988e-05  0   0  0  0
0.26  3  -0.000816882   0.00136432  0.00222748  0.000780471  -0.000412842   -0.00129573  0.00112528  -0.00272756  0   0  0  0
0.27  0  5.12215   0  16.2689  0  0.000108927   0  25.5719  0  0   0  0  0
0.27  1  -0.000716814   -2.64963e-05  -0.00222955  -0.00900559  -0.0037774   0.000231209  -0.00178594  0.000357825  0   0  0  0
0.27  2  0.478422   0.0016595  -0.936002  -0.00112763  -0.00233377   0.695809  -0.524538  3.7956e-06  0   0  0  0
0.27  3  -0.00083333   0.00134593  0.00226082  0.000871421  -0.00037539   -0.00131151  0.00110407  -0.00268351  0   0  0  0
0.28  0  5.07458   0  15.8857  0  0.000162754   0  24.5113  0  0   0  0  0
0.28  1  -0.000733602   -7.26022e-05  -0.00225994  -0.0089345  -0.00371013   0.000251354  -0.00182099  0.000203506  0   0  0  0
0.28  2  0.478301   0.00162973  -0.944204  -0.000868491  -0.00221968   0.697269  -0.50916  -3.02897e-05  0   0  0  0
0.28  3  -0.000848942   0.00132693  0.00228825  0.000959269  -0.000339144   -0.00132489  0.00108107  -0.00263703  0   0  0  0
0.29  0  5.02849   0  15.5977  0  0.000208882   0  23.3942  0  0   0  0  0
0.29  1  -0.000748854   -0.000113399  -0.00228802  -0.00885685  -0.00365391   0.000270843  -0.00184873  6.46987e-05  0   0  0  0
0.29  2  0.478479   0.00160153  -0.951682  -0.000641905  -0.00211958   0.699081  -0.498189  -6.64959e-05  0   0  0  0
0.29  3  -0.000863903   0.00131218  0.00230504  0.00103396  -0.000307163   -0.00133471  0.00106297  -0.00260669  0   0  0  0
0.3  0  4.98302   0  15.3379  0  0.000251996   0  22.3198  0  0   0  0  0
0.3  1  -0.000763168   -0.000151901  -0.00231335  -0.00876996  -0.00360042   0.000290034  -0.00187035  -5.66267e-05  0   0  0  0
0.3  2  0.478672   0.00157394  -0.958493  -0.000427089  -0.00202357   0.70084  -0.488213  -0.000102569  0   0  0  0
0.3  3  -0.000878135   0.0012986  0.00231468  0.00110214  -0.00027743   -0.00134185  0.00104564  -0.00258067  0   0  0  0
0.31  0  4.93785   0  15.0802  0  0.000293945   0  21.3247  0  0   0  0  0
0.31  1  -0.000776786   -0.000189297  -0.00233577  -0.00867302  -0.00354642   0.000309068  -0.0018865  -0.000160369  0   0  0  0
0.31  2  0.478771   0.00154659  -0.964672  -0.000215943  -0.00192782   0.702388  -0.477914  -0.000137652  0   0  0  0
0.31  3  -0.000891619   0.00128496  0.00231871  0.00116647  -0.000249129   -0.00134671  0.00102753  -0.00255434  0   0  0  0
0.32  0  4.893   0  14.8249  0  0.000334734   0  20.4048  0  0   0  0  0
0.32  1  -0.000789722   -0.000225595  -0.00235535  -0.00856648  -0.00349197   0.000327939  -0.00189755  -0.00024764  0   0  0  0
0.32  2  0.478781   0.00151948  -0.97024  -8.60248e-06  -0.00183242   0.703733  -0.467334  -0.000171794  0   0  0  0
0.32  3  -0.000904379   0.0012713  0.00231741  0.00122707  -0.000222227   -0.00134939  0.00100873  -0.00252778  0   0  0  0
0.33  0  4.84846   0  14.5721  0  0.000374369   0  19.5559  0  0   0  0  0
0.33  1  -0.000801992   -0.000260803  -0.00237212  -0.00845076  -0.0034371   0.000346644  -0.00190384  -0.00031955  0   0  0  0
0.33  2  0.478707   0.00149262  -0.975219  0.000194796  -0.00173749   0.70488  -0.456516  -0.000205046  0   0  0  0
0.33  3  -0.00091644   0.00125761  0.00231104  0.00128405  -0.00019669   -0.00134997  0.000989351  -0.00250104  0   0  0  0
0.34  0  4.80426   0  14.3221  0  0.000412855   0  18.774  0  0   0  0  0
0.34  1  -0.000813609   -0.000294928  -0.00238616  -0.00832629  -0.00338187   0.000365179  -0.00190572  -0.000377209  0   0  0  0
0.34  2  0.478553   0.001466  -0.979631  0.000394117  -0.00164311   0.705838  -0.4455  -0.000237458  0   0  0  0
0.34  3  -0.000927825   0.00124394  0.00229988  0.00133752  -0.000172487   -0.00134853  0.000969494  -0.00247419  0   0  0  0
0.35  0  4.7604   0  14.0753  0  0.000450199   0  18.0549  0  0   0  0  0
0.35  1  -0.000824589   -0.000327978  -0.0023975  -0.00819349  -0.00332634   0.000383538  -0.00190354  -0.000421728  0   0  0  0
0.35  2  0.478326   0.00143964  -0.983496  0.000589224  -0.0015494   0.706611  -0.43433  -0.00026908  0   0  0  0
0.35  3  -0.000938559   0.00123028  0.00228421  0.00138759  -0.000149583   -0.00134516  0.00094926  -0.00244729  0   0  0  0
0.36  0  4.71689   0  13.8319  0  0.000486406   0  17.3945  0  0   0  0  0
0.36  1  -0.000834944   -0.000359959  -0.00240621  -0.0080528  -0.00327054   0.000401719  -0.00189763  -0.000454219  0   0  0  0
0.36  2  0.478029   0.00141353  -0.986836  0.000779983  -0.00145644   0.707207  -0.423047  -0.000299961  0   0  0  0
0.36  3  -0.000948665   0.00121665  0.0022643  0.00143437  -0.000127944   -0.00133996  0.000928748  -0.00242039  0   0  0  0
0.37  0  4.67375   0  13.5922  0  0.000521482   0  16.7886  0  0   0  0  0
0.37  1  -0.00084469   -0.00039088  -0.00241234  -0.00790464  -0.00321453   0.000419716  -0.00188836  -0.000475791  0   0  0  0
0.37  2  0.477667   0.00138768  -0.989672  0.000966258  -0.00136433   0.707632  -0.411694  -0.000330152  0   0  0  0
0.37  3  -0.000958167   0.00120308  0.00224042  0.00147797  -0.000107539   -0.001333  0.000908061  -0.00239356  0   0  0  0
0.38  0  4.63098   0  13.3564  0  0.000555433   0  16.233  0  0   0  0  0
0.38  1  -0.000853841   -0.000420748  -0.00241593  -0.00774945  -0.00315836   0.000437525  -0.00187608  -0.000487556  0   0  0  0
0.38  2  0.477247   0.00136208  -0.992027  0.00114791  -0.00127319   0.707893  -0.400313  -0.000359703  0   0  0  0
