 0.00000000e+00   1.00239129e+02   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.00000000e+00  
 1.00000000e+00   3.10237570e-03  -5.40242834e-03   3.09497473e-05  -5.38954041e-05   6.21498305e-05  
 2.00000000e+00   9.34157772e+00  -5.87420488e-03   9.31929263e-02  -5.86019149e-05   9.31929447e-02  
 3.00000000e+00  -3.09788766e-03   9.80302858e-03  -3.09049740e-05   9.77964266e-05   1.02563436e-04  
 4.00000000e+00   9.07344953e-01  -6.83153596e-04   9.05180408e-03  -6.81523878e-06   9.05180664e-03  
 5.00000000e+00   6.49222225e-03  -2.07982732e-03   6.47673453e-05  -2.07486573e-05   6.80096743e-05  
 6.00000000e+00   7.50333528e-02  -8.19610902e-04   7.48543547e-04  -8.17655654e-06   7.48588203e-04  
 7.00000000e+00   2.27962679e-03   2.91941052e-03   2.27418855e-05   2.91244603e-05   3.69516921e-05  
 8.00000000e+00   7.30282004e-03   1.13418607e-03   7.28539857e-05   1.13148038e-05   7.37273899e-05  
 9.00000000e+00   2.33932552e-04   1.56378942e-03   2.33374487e-06   1.56005887e-05   1.57741793e-05  
