-2.10701177e-01   -2.19268587e-01   2.35338250e-02   4.38374439e-01   6.81796995e-01   6.54359818e-01   4.83189488e-01   2.95255238e-01   1.53249448e-01   6.79739727e-02   2.55767327e-02   7.98737498e-03   1.97986154e-03   3.55140537e-04   3.61417526e-05   
-1.94565719e-01   2.36199943e-01   2.00182299e+00   4.20136803e+00   5.02742999e+00   4.35200187e+00   3.05648382e+00   1.82637483e+00   9.43370198e-01   4.21016119e-01   1.60379233e-01   5.08410410e-02   1.27977426e-02   2.32920265e-03   2.40148495e-04   
-1.65583237e-01   1.05142284e+00   5.54358329e+00   1.09359752e+01   1.28018982e+01   1.09642543e+01   7.65583270e+00   4.56136608e+00   2.35373472e+00   1.05066715e+00   4.00562327e-01   1.27106196e-01   3.20230966e-02   5.83142119e-03   6.01242253e-04   
-1.24192625e-01   2.21364401e+00   1.05982257e+01   2.05344770e+01   2.38663287e+01   2.03598289e+01   1.41793696e+01   8.43225165e+00   4.34479131e+00   1.93693577e+00   7.37476472e-01   2.33663187e-01   5.87603827e-02   1.06748793e-02   1.09697451e-03   
-7.13339507e-02   3.68937064e+00   1.70414497e+01   3.27336291e+01   3.78788485e+01   3.22127078e+01   2.23722192e+01   1.32678094e+01   6.81639628e+00   3.02904126e+00   1.14913069e+00   3.62593088e-01   9.07459803e-02   1.63905290e-02   1.67165608e-03   
-8.71954949e-03   5.41294419e+00   2.46314333e+01   4.70194211e+01   5.41702759e+01   4.58847374e+01   3.17363712e+01   1.87345168e+01   9.57441604e+00   4.22920735e+00   1.59355929e+00   4.98954230e-01   1.23768506e-01   2.21210091e-02   2.22587603e-03   
6.04158776e-02   7.26769353e+00   3.29548569e+01   6.25289223e+01   7.16297874e+01   6.03281609e+01   4.14637871e+01   2.42986966e+01   1.23132648e+01   5.38644452e+00   2.00737633e+00   6.20746445e-01   1.51808121e-01   2.66835496e-02   2.62868684e-03   
1.30938632e-01   9.11251586e+00   4.13817351e+01   7.79840056e+01   8.86535915e+01   7.40667632e+01   5.04448724e+01   2.92484426e+01   1.46386888e+01   6.31329003e+00   2.31527096e+00   7.03120851e-01   1.68457363e-01   2.89075114e-02   2.76266488e-03   
1.96742112e-01   1.07714611e+01   4.90437434e+01   9.17063926e+01   1.03222824e+02   8.53170856e+01   5.73986694e+01   3.28045912e+01   1.61457447e+01   6.83127872e+00   2.45183171e+00   7.26816126e-01   1.69436122e-01   2.81624947e-02   2.58522689e-03   
2.49554397e-01   1.20323345e+01   5.48364886e+01   1.01733268e+02   1.13132790e+02   9.22634396e+01   6.11242355e+01   3.43087057e+01   1.65360214e+01   6.83171993e+00   2.38735561e+00   6.86879990e-01   1.54813251e-01   2.47392926e-02   2.16084755e-03   
2.78948385e-01   1.26671248e+01   5.75922201e+01   1.06058541e+02   1.16350703e+02   9.34296903e+01   6.07981680e+01   3.34163840e+01   1.57198535e+01   6.31865864e+00   2.14141540e+00   5.95428794e-01   1.29128333e-01   1.97281787e-02   1.62789236e-03   
2.76788484e-01   1.24567197e+01   5.63480788e+01   1.03010579e+02   1.11430058e+02   8.80163888e+01   5.61849568e+01   3.01924823e+01   1.38397436e+01   5.40300140e+00   1.77269475e+00   4.75470718e-01   9.90138053e-02   1.44280200e-02   1.12117276e-03   
2.35942430e-01   1.12345052e+01   5.05088155e+01   9.16681574e+01   9.78480393e+01   7.60638746e+01   4.76498347e+01   2.50465406e+01   1.11941066e+01   4.24814918e+00   1.35081291e+00   3.49950194e-01   7.00788686e-02   9.75504055e-03   7.15123434e-04   
1.52092051e-01   8.93655957e+00   3.99970200e+01   7.21126686e+01   7.61140604e+01   5.83608401e+01   3.59646883e+01   1.85427178e+01   8.10650367e+00   3.00169762e+00   9.28933392e-01   2.33529724e-01   4.52037915e-02   6.04626279e-03   4.21135242e-04   
2.79740667e-02   5.64061888e+00   2.53064147e+01   4.54582089e+01   4.76196703e+01   3.61588726e+01   2.20184368e+01   1.11924268e+01   4.81443256e+00   1.75084875e+00   5.31168457e-01   1.30616103e-01   2.46568151e-02   3.20162194e-03   2.14627748e-04   
-1.26153515e-01   1.58274373e+00   7.52904307e+00   1.36621363e+01   1.43408591e+01   1.08715817e+01   6.59324320e+00   3.33186656e+00   1.42296688e+00   5.13276558e-01   1.54299511e-01   3.75517559e-02   7.00370678e-03   8.96144345e-04   5.89134219e-05   
-2.95449184e-01   -2.84055398e+00   -1.17239492e+01   -2.06170112e+01   -2.13285975e+01   -1.60367392e+01   -9.67776136e+00   -4.87494788e+00   -2.07697452e+00   -7.47575743e-01   -2.24261885e-01   -5.44667661e-02   -1.01395562e-02   -1.29543695e-03   -8.50864405e-05   
-4.58186333e-01   -7.09706365e+00   -3.03756329e+01   -5.40661953e+01   -5.64894530e+01   -4.28792290e+01   -2.61372544e+01   -1.33125656e+01   -5.74164455e+00   -2.09447465e+00   -6.37535759e-01   -1.57324598e-01   -2.98101462e-02   -3.88692754e-03   -2.61910659e-04   
-5.88284116e-01   -1.05893144e+01   -4.59847231e+01   -8.26399260e+01   -8.74200819e+01   -6.73196614e+01   -4.17299419e+01   -2.16727232e+01   -9.55569297e+00   -3.57184434e+00   -1.11669795e+00   -2.83809135e-01   -5.55856948e-02   -7.53291661e-03   -5.33093183e-04   
-6.64229911e-01   -1.27378708e+01   -5.59693116e+01   -1.01617570e+02   -1.09320297e+02   -8.58872081e+01   -5.45052752e+01   -2.90944542e+01   -1.32346399e+01   -5.12187490e+00   -1.66378428e+00   -4.41134351e-01   -9.06126590e-02   -1.29816842e-02   -9.85914109e-04   
-6.70362494e-01   -1.30956695e+01   -5.79814357e+01   -1.06387586e+02   -1.16781520e+02   -9.39512835e+01   -6.12987449e+01   -3.38010217e+01   -1.59600005e+01   -6.44113019e+00   -2.19214342e+00   -6.12146941e-01   -1.33318496e-01   -2.04527855e-02   -1.69446291e-03   
-6.00967218e-01   -1.14669249e+01   -5.06097031e+01   -9.39535378e+01   -1.05326887e+02   -8.67888904e+01   -5.82183136e+01   -3.31679470e+01   -1.62660460e+01   -6.85388802e+00   -2.44835195e+00   -7.21842234e-01   -1.67204617e-01   -2.75757442e-02   -2.50515610e-03   
