0.62999989  6.17754786  0.0197206    0.10001095   -0.000220243  6.17673825   0.0197194
0.63000163  6.16983608  0.0200259    -0.10002552  -0.00153892   6.16902522   0.0199667
0.63002578  6.17896930  0.0193195    -0.10007998  -0.00203749   -6.17815876  -0.0192118
0.63655080  6.18928768  0.0214323    0.09585161   -0.000616264  -6.18854542  -0.0214234
0.58091332  6.20034510  0.000351209  -0.00245289  -2.51033e-05  -6.20034461  -0.000350311
0.58821310  6.20440354  0.00313145   0.12659675   -4.9877e-05   -6.20311185  -0.00313105
0.72999985  6.14329800  0.0687736    0.10002945   -0.000618932  6.14248357   0.0687708
0.73000251  6.13536354  0.0697778    -0.10006067  -0.00525061   6.13454755   0.0695799
0.73000355  6.14399742  0.0674502    -0.10006230  -0.00691257   -6.14318255  -0.067095
0.72999972  6.15646248  0.0662484    0.10001862   -0.00164029   -6.15564997  -0.0662281
0.82999989  6.10119664  0.124883     0.10003040   -0.000756555  6.10037657   0.124881
0.83000264  6.09301431  0.126555     -0.10005823  -0.00924456   6.09219269   0.126217
0.83000231  6.10102414  0.122732     -0.10003800  -0.0120307    -6.10020392  -0.122141
0.82999947  6.11366624  0.120611     0.10003885   -0.00256272   -6.11284771  -0.120584
0.92999994  6.06016473  0.176219     0.10002984   -0.000509469  6.05933913   0.176218
0.93000276  6.05175274  0.178336     -0.10005566  -0.012603     6.05092556   0.17789
0.93000099  6.05917296  0.173548     -0.10001555  -0.0160842    -6.05834745  -0.172801
0.92999934  6.07163515  0.170703     0.10005732   -0.00288368   -6.07081065  -0.170679
1.06614837  5.99777647  0.242048     -0.13446739  -0.0191918    5.99626893   0.241286
1.07011655  5.99947922  0.23915      -0.16131569  -0.0252088    -5.99731008  -0.237818
1.02999999  6.02051630  0.222889     0.10002855   7.4773e-05    6.01968527   0.222889
1.02072282  6.01636054  0.221032     -0.09112697  -0.0144619    6.01567037   0.220558
1.02623194  6.02093316  0.218197     -0.09417216  -0.018555     -6.02019665  -0.217406
1.02999939  6.03072826  0.21661      0.10007218   -0.00258949   -6.02989792  -0.216595
1.13035619  5.98876577  0.266448     0.10006342   0.000802947   5.98792976   0.266447
1.13000331  5.98317148  0.269335     -0.10002408  -0.0178733    5.98233534   0.268741
1.13226300  5.98662740  0.264365     -0.10385408  -0.0217537    -5.98572652  -0.263468
