0.63000008  4.18542777  0.0231996  4.18423275   0.0231987   0.10000982   0.000211206
0.63000001  4.16864411  0.0239578  -4.16744457  -0.0239577  0.09999723   -6.56042e-05
0.63000042  4.16495467  0.0240294  -4.16375374  -0.0240148  -0.10001127  -0.000838475
0.63000002  4.18459203  0.0233761  4.18339698   0.0233716   -0.10000114  -0.000457358
0.73000016  4.15803904  0.0807983  4.15683582   0.0807942   0.10002326   0.000809222
0.73000000  4.14080063  0.0834172  -4.13959298  -0.0834169  0.09999909   -0.000232252
0.73000048  4.13691050  0.0836157  -4.13570122  -0.0835668  -0.10001929  -0.00285807
0.73000004  4.15736425  0.0813921  4.15616131   0.0813778   -0.10000373  -0.00152426
0.83000017  4.12531860  0.146366   4.12410593   0.146357    0.10001941   0.00163576
0.82999998  4.10770316  0.151057   -4.10648559  -0.151057   0.10000692   -0.000399893
0.83000021  4.10371116  0.1513     -4.10249239  -0.151217   -0.10000756  -0.00499669
0.83000007  4.12481275  0.14738    4.12360026   0.147357    -0.10000551  -0.00260338
0.93000016  4.09485936  0.205813   4.09363779   0.205797    0.10001442   0.00253302
0.92999996  4.07713842  0.212278   -4.07591154  -0.212277   0.10001383   -0.000474589
0.92999991  4.07323631  0.212452   -4.07200867  -0.212346   -0.09999714  -0.00670403
0.93000011  4.09446443  0.207125   4.09324290   0.207096    -0.10000747  -0.00344545
1.03000013  4.06718146  0.259304   4.06595170   0.259281    0.10000904   0.00345426
1.02999998  4.04966082  0.267189   -4.04842550  -0.267189   0.10001873   -0.000425598
1.02999963  4.04603604  0.267225   -4.04480034  -0.267106   -0.09998918  -0.00799331
1.03000015  4.06682637  0.260787   4.06559651   0.260755    -0.10000885  -0.00409753
1.13000007  4.04278076  0.307201   4.04154369   0.30717     0.10000409   0.00434422
1.13000003  4.02578550  0.316117   -4.02454280  -0.316117   0.10002085   -0.000238195
1.12999940  4.02260705  0.315993   -4.02136427  -0.315867   -0.09998458  -0.00891289
1.13000019  4.04239191  0.308743   4.04115461   0.308708    -0.10000913  -0.00461834
1.26858168  4.00007639  0.375551   -3.99871165  -0.37555    0.10448102   0.00050127
1.26006646  3.99956428  0.371874   -3.99789102  -0.37173    -0.11567988  -0.0103616
1.23000001  4.02207885  0.350018   4.02083551   0.34998     0.10000027   0.00515079
1.21866973  4.00799862  0.354946   -4.00678305  -0.354946   0.09870407   -2.38505e-05
1.21224732  4.00649889  0.352064   -4.00547180  -0.351947   -0.09071395  -0.00905899
1.23000022  4.02159010  0.351528   4.02034641   0.351491    -0.10000817  -0.00506627
1.36862964  4.00061906  0.402382   3.99893241   0.402321    0.11615684   0.00697606
